,hour,PM_US Post,DEWP,HUMI,PRES,TEMP,precipitation,new_wind,year,month,day,hour_sin,hour_cos,month_sin,month_cos,day_sin,day_cos,season_1,season_2,season_3,season_4,cbwd_NE,cbwd_NW,cbwd_SE,cbwd_SW,cbwd_cv,Weekdays,Weekends
38520,0,26.0,13.0,77.32,1010.0,17.0,0.0,4.0,2014,5,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0
38521,1,30.0,12.0,72.42,1009.0,17.0,0.0,6.0,2014,5,0,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0
38522,2,6.0,13.0,77.32,1009.0,17.0,0.0,6.0,2014,5,0,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0
38523,3,21.0,13.0,82.4,1008.0,16.0,0.0,4.0,2014,5,0,0.7071067811865475,0.7071067811865476,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0
38524,4,3.0,13.0,82.4,1007.0,16.0,0.0,4.0,2014,5,0,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0
38525,5,11.0,13.0,77.32,1007.0,17.0,0.0,4.0,2014,5,0,0.9659258262890682,0.25881904510252096,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0
38526,6,10.0,13.0,77.32,1007.0,17.0,0.0,5.0,2014,5,0,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0
38527,7,34.0,13.0,77.32,1006.0,17.0,0.0,4.0,2014,5,0,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0
38529,9,17.0,14.0,72.78,1005.0,19.0,0.0,6.0,2014,5,0,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0
38530,10,16.0,14.0,72.78,1005.0,19.0,0.0,7.0,2014,5,0,0.5000000000000003,-0.8660254037844385,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0
38531,11,7.0,14.0,72.78,1005.0,19.0,0.0,5.0,2014,5,0,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0
38532,12,14.0,14.0,72.78,1004.0,19.0,0.8,4.0,2014,5,0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0
38533,13,7.0,15.0,77.64,1003.0,19.0,1.2,3.0,2014,5,0,-0.25881904510252035,-0.9659258262890684,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0
38534,14,15.0,16.0,88.11,1002.0,18.0,3.8,2.0,2014,5,0,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0
38535,15,30.0,16.0,93.84,1002.0,17.0,3.5,3.0,2014,5,0,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0
38536,16,22.0,16.0,93.84,1001.0,17.0,0.1,2.0,2014,5,0,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0
38537,17,22.0,16.0,88.11,1001.0,18.0,0.0,3.0,2014,5,0,-0.9659258262890681,-0.2588190451025215,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0
38538,18,15.0,16.0,88.11,1000.0,18.0,0.0,3.0,2014,5,0,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0
38539,19,48.0,16.0,93.84,1000.0,17.0,0.0,2.0,2014,5,0,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0
38540,20,100.0,16.0,93.84,1000.0,17.0,0.5,2.0,2014,5,0,-0.866025403784439,0.49999999999999933,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0
38541,21,144.0,16.0,88.11,1001.0,18.0,0.0,4.0,2014,5,0,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0
38542,22,138.0,16.0,93.84,1001.0,17.0,0.0,3.0,2014,5,0,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0
38543,23,92.0,15.0,93.8,1000.0,16.0,0.0,4.0,2014,5,0,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0
38544,0,120.0,14.0,93.75,1000.0,15.0,0.0,3.0,2014,5,1,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,1,0,1,0
38545,1,82.0,13.0,93.7,999.0,14.0,0.0,3.0,2014,5,1,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,1,0,1,0
38546,2,101.0,12.0,87.75,998.0,14.0,0.0,3.0,2014,5,1,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,1,0,1,0
38547,3,39.0,10.0,76.84,997.0,14.0,0.0,4.0,2014,5,1,0.7071067811865475,0.7071067811865476,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,1,0,1,0
38548,4,25.0,9.0,71.85,997.0,14.0,0.0,4.0,2014,5,1,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,1,0,1,0
38549,5,47.0,9.0,71.85,997.0,14.0,0.0,4.0,2014,5,1,0.9659258262890682,0.25881904510252096,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,1,0,1,0
38550,6,6.0,8.0,62.95,997.0,15.0,0.0,5.0,2014,5,1,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,1,0,1,0
38551,7,4.0,9.0,59.29,998.0,17.0,0.0,5.0,2014,5,1,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,1,0,1,0
38552,8,4.0,10.0,63.41,998.0,17.0,0.0,4.0,2014,5,1,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,1,0,1,0
38553,9,18.0,9.0,46.21,997.0,21.0,0.0,7.0,2014,5,1,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,1,0,1,0
38554,10,6.0,7.0,37.95,997.0,22.0,0.0,8.0,2014,5,1,0.5000000000000003,-0.8660254037844385,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,1,0,1,0
38555,11,9.0,5.0,29.29,996.0,24.0,0.0,10.0,2014,5,1,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,1,0,1,0
38556,12,10.0,5.0,29.29,995.0,24.0,0.0,7.0,2014,5,1,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,1,0,1,0
38557,13,20.0,5.0,27.59,995.0,25.0,0.0,6.0,2014,5,1,-0.25881904510252035,-0.9659258262890684,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,1,0,1,0
38558,14,17.0,7.0,29.86,994.0,26.0,0.0,8.0,2014,5,1,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,1,0,1,0
38559,15,13.0,8.0,30.14,993.0,27.0,0.0,7.0,2014,5,1,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,1,0,1,0
38560,16,16.0,2.0,18.71,993.0,28.0,0.0,8.0,2014,5,1,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,1,0,1,0
38561,17,20.0,8.0,30.14,993.0,27.0,0.0,5.0,2014,5,1,-0.9659258262890681,-0.2588190451025215,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,1,0,1,0
38562,18,21.0,2.0,19.84,993.0,27.0,0.0,6.0,2014,5,1,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1,0,0,0,0,1,0,0,0,1,0
38563,19,21.0,1.0,22.06,994.0,24.0,0.0,3.0,2014,5,1,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1,0,0,0,0,1,0,0,0,1,0
38564,20,26.0,1.0,28.14,995.0,20.0,0.0,1.0,2014,5,1,-0.866025403784439,0.49999999999999933,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1,0,0,0,0,1,0,0,0,1,0
38565,21,20.0,7.0,48.59,996.0,18.0,0.0,4.0,2014,5,1,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1,0,0,0,1,0,0,0,0,1,0
38566,22,31.0,7.0,51.75,996.0,17.0,0.0,4.0,2014,5,1,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1,0,0,0,1,0,0,0,0,1,0
38567,23,35.0,6.0,45.36,996.0,18.0,0.0,3.0,2014,5,1,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1,0,0,0,1,0,0,0,0,1,0
38568,0,23.0,9.0,67.36,996.0,15.0,0.0,1.0,2014,5,2,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1,0,0,0,1,0,0,0,0,1,0
38569,1,31.0,7.0,58.79,995.0,15.0,0.0,2.0,2014,5,2,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,1,0,0,1,0
38570,2,44.0,6.0,54.88,995.0,15.0,0.0,2.0,2014,5,2,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,1,0,0,1,0
38571,3,58.0,7.0,62.71,995.0,14.0,0.0,3.0,2014,5,2,0.7071067811865475,0.7071067811865476,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1,0,0,0,1,0,0,0,0,1,0
38572,4,69.0,8.0,76.52,995.0,12.0,0.0,2.0,2014,5,2,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1,0,0,0,1,0,0,0,0,1,0
38573,5,81.0,9.0,81.88,995.0,12.0,0.0,4.0,2014,5,2,0.9659258262890682,0.25881904510252096,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1,0,0,0,1,0,0,0,0,1,0
38574,6,101.0,10.0,76.84,995.0,14.0,0.0,4.0,2014,5,2,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1,0,0,0,1,0,0,0,0,1,0
38575,7,104.0,10.0,55.93,995.0,19.0,0.0,2.0,2014,5,2,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1,0,0,0,1,0,0,0,0,1,0
38576,8,96.0,10.0,49.42,995.0,21.0,0.0,3.0,2014,5,2,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1,0,0,0,1,0,0,0,0,1,0
38577,9,59.0,12.0,49.97,994.0,23.0,0.0,3.0,2014,5,2,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1,0,0,0,1,0,0,0,0,1,0
38578,10,34.0,7.0,29.86,994.0,26.0,0.0,3.0,2014,5,2,0.5000000000000003,-0.8660254037844385,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,1,0,0,1,0
38579,11,24.0,7.0,28.15,993.0,27.0,0.0,3.0,2014,5,2,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,1,0,0,1,0
38580,12,13.0,6.0,24.79,993.0,28.0,0.0,1.0,2014,5,2,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,1,1,0
38581,13,9.0,7.0,25.06,992.0,29.0,0.0,2.0,2014,5,2,-0.25881904510252035,-0.9659258262890684,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,1,1,0
38582,14,13.0,5.0,20.6,992.0,30.0,0.0,1.0,2014,5,2,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,1,0,0,1,0
38583,15,15.0,8.0,25.33,992.0,30.0,0.0,2.0,2014,5,2,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,1,0,0,0,1,0
38584,16,18.0,8.0,26.83,991.0,29.0,0.0,2.0,2014,5,2,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,1,0,0,0,1,0
38585,17,33.0,9.0,32.25,991.0,27.0,0.0,3.0,2014,5,2,-0.9659258262890681,-0.2588190451025215,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1,0,0,0,1,0,0,0,0,1,0
38586,18,31.0,9.0,34.21,992.0,26.0,0.0,3.0,2014,5,2,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1,0,0,0,1,0,0,0,0,1,0
38587,19,48.0,9.0,34.21,992.0,26.0,0.0,2.0,2014,5,2,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,1,0,0,1,0
38588,20,42.0,10.0,38.82,993.0,25.0,0.0,1.0,2014,5,2,-0.866025403784439,0.49999999999999933,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,1,0,0,1,0
38589,21,54.0,12.0,53.1,994.0,22.0,0.0,2.0,2014,5,2,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,1,0,0,0,1,0
38590,22,26.0,12.0,56.44,995.0,21.0,0.0,1.0,2014,5,2,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,1,1,0
38591,23,71.0,14.0,64.32,995.0,21.0,0.0,2.0,2014,5,2,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,1,0,0,1,0
38592,0,62.0,14.0,68.4,995.0,20.0,0.0,2.0,2014,5,3,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,1,0,1,0
38593,1,51.0,14.0,72.78,996.0,19.0,0.0,2.0,2014,5,3,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,1,0,1,0
38594,2,25.0,11.0,56.19,997.0,20.0,0.0,2.0,2014,5,3,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,0,0,0,0,1,0,0,0,1,0
38595,3,23.0,10.0,49.42,997.0,21.0,0.0,4.0,2014,5,3,0.7071067811865475,0.7071067811865476,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,0,0,0,0,1,0,0,0,1,0
38596,4,19.0,10.0,55.93,999.0,19.0,0.0,3.0,2014,5,3,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,0,0,0,0,1,0,0,0,1,0
38597,5,17.0,9.0,59.29,999.0,17.0,0.0,3.0,2014,5,3,0.9659258262890682,0.25881904510252096,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,0,0,0,1,0,0,0,0,1,0
38598,6,15.0,11.0,59.78,1000.0,19.0,0.0,1.0,2014,5,3,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,0,0,0,0,1,0,0,0,1,0
38599,7,25.0,10.0,52.56,1001.0,20.0,0.0,3.0,2014,5,3,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,0,0,0,0,1,0,0,0,1,0
38600,8,17.0,10.0,46.49,1001.0,22.0,0.0,3.0,2014,5,3,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,0,0,0,0,1,0,0,0,1,0
38601,9,7.0,9.0,40.92,1001.0,23.0,0.0,2.0,2014,5,3,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,0,0,0,1,0,0,0,0,1,0
38602,10,20.0,7.0,33.63,1001.0,24.0,0.0,1.0,2014,5,3,0.5000000000000003,-0.8660254037844385,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,1,1,0
38603,11,16.0,7.0,31.68,1001.0,25.0,0.0,2.0,2014,5,3,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,1,1,0
38604,12,30.0,4.0,22.86,1001.0,27.0,0.0,2.0,2014,5,3,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,0,0,0,0,1,0,0,0,1,0
38605,13,25.0,6.0,26.28,1000.0,27.0,0.0,3.0,2014,5,3,-0.25881904510252035,-0.9659258262890684,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,1,0,1,0
38606,14,20.0,6.0,26.28,1000.0,27.0,0.0,5.0,2014,5,3,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,1,0,1,0
38607,15,6.0,3.0,20.09,999.0,28.0,0.0,4.0,2014,5,3,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,1,0,1,0
38608,16,16.0,5.0,23.13,999.0,28.0,0.0,5.0,2014,5,3,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,1,0,1,0
38609,17,22.0,6.0,24.79,998.0,28.0,0.0,7.0,2014,5,3,-0.9659258262890681,-0.2588190451025215,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,1,0,1,0
38610,18,17.0,7.0,28.15,998.0,27.0,0.0,6.0,2014,5,3,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,1,0,1,0
38611,19,13.0,6.0,29.57,999.0,25.0,0.0,5.0,2014,5,3,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,1,0,1,0
38612,20,22.0,6.0,33.34,1000.0,23.0,0.0,2.0,2014,5,3,-0.866025403784439,0.49999999999999933,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,1,0,1,0
38613,21,17.0,5.0,33.05,1000.0,22.0,0.0,1.0,2014,5,3,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,1,0,1,0
38614,22,28.0,5.0,35.13,1000.0,21.0,0.0,2.0,2014,5,3,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,1,0,0,1,0
38615,23,40.0,7.0,42.9,1000.0,20.0,0.0,2.0,2014,5,3,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,1,0,0,1,0
38616,0,32.0,7.0,40.34,999.0,21.0,0.0,2.0,2014,5,4,0.0,1.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,1,0,0,1,0
38617,1,40.0,6.0,31.39,998.0,24.0,0.0,3.0,2014,5,4,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,1,0,1,0
38618,2,51.0,7.0,40.34,999.0,21.0,0.0,2.0,2014,5,4,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,0,0,1,0,0,0,0,1,0
38619,3,40.0,7.0,40.34,999.0,21.0,0.0,2.0,2014,5,4,0.7071067811865475,0.7071067811865476,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,1,0,0,1,0
38620,4,36.0,10.0,49.42,999.0,21.0,0.0,6.0,2014,5,4,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,1,0,0,1,0
38621,5,44.0,11.0,56.19,999.0,20.0,0.0,3.0,2014,5,4,0.9659258262890682,0.25881904510252096,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,1,0,0,1,0
38622,6,44.0,9.0,46.21,998.0,21.0,0.0,4.0,2014,5,4,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,1,0,0,1,0
38623,7,35.0,11.0,44.04,999.0,24.0,0.0,2.0,2014,5,4,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,1,0,0,1,0
38624,8,30.0,10.0,38.82,999.0,25.0,0.0,4.0,2014,5,4,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,1,0,0,1,0
38625,9,41.0,11.0,36.87,999.0,27.0,0.0,3.0,2014,5,4,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,1,0,0,1,0
38626,10,51.0,11.0,34.78,999.0,28.0,0.0,3.0,2014,5,4,0.5000000000000003,-0.8660254037844385,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,1,0,0,1,0
38627,11,71.0,10.0,28.99,999.0,30.0,0.0,6.0,2014,5,4,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,1,0,1,0
38628,12,70.0,11.0,30.99,998.0,30.0,0.0,8.0,2014,5,4,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,1,0,1,0
38629,13,75.0,10.0,28.99,998.0,30.0,0.0,9.0,2014,5,4,-0.25881904510252035,-0.9659258262890684,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,1,0,1,0
38630,14,86.0,10.0,27.38,999.0,31.0,0.0,9.0,2014,5,4,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,1,0,1,0
38631,15,69.0,11.0,30.99,999.0,30.0,0.0,8.0,2014,5,4,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,1,0,1,0
38632,16,77.0,11.0,30.99,999.0,30.0,0.0,5.0,2014,5,4,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,1,0,1,0
38633,17,86.0,13.0,35.35,999.0,30.0,0.0,4.0,2014,5,4,-0.9659258262890681,-0.2588190451025215,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,1,0,1,0
38634,18,81.0,14.0,39.96,1000.0,29.0,0.0,1.0,2014,5,4,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,1,0,0,0,1,0
38635,19,66.0,15.0,50.78,1001.0,26.0,0.0,2.0,2014,5,4,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,1,0,1,0
38636,20,68.0,16.0,60.98,1002.0,24.0,0.0,2.0,2014,5,4,-0.866025403784439,0.49999999999999933,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,1,0,1,0
38637,21,127.0,16.0,64.76,1003.0,23.0,0.0,1.0,2014,5,4,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,1,0,1,0
38638,22,37.0,15.0,68.61,1004.0,21.0,0.0,1.0,2014,5,4,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,1,0,0,1,0
38639,23,29.0,11.0,49.7,1004.0,22.0,0.0,3.0,2014,5,4,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,1,0,0,0,1,0
