,hour,PM_US Post,DEWP,HUMI,PRES,TEMP,precipitation,new_wind,year,month,day,hour_sin,hour_cos,month_sin,month_cos,day_sin,day_cos,season_1,season_2,season_3,season_4,cbwd_NE,cbwd_NW,cbwd_SE,cbwd_SW,cbwd_cv,Weekdays,Weekends
37216,16,29.0,10.0,59.54,1015.0,18.0,0.0,3.0,2014,3,1,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,1,0,1,0
37217,17,32.0,10.0,59.54,1014.0,18.0,0.0,2.0,2014,3,1,-0.9659258262890681,-0.2588190451025215,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,1,0,1,0
37218,18,33.0,11.0,63.64,1015.0,18.0,0.0,2.0,2014,3,1,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,1,0,1,0
37219,19,52.0,12.0,72.42,1015.0,17.0,0.2,0.0,2014,3,1,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,0,1,1,0
37220,20,48.0,10.0,63.41,1016.0,17.0,0.4,2.0,2014,3,1,-0.866025403784439,0.49999999999999933,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,1,0,1,0
37221,21,45.0,10.0,67.57,1018.0,16.0,0.2,3.0,2014,3,1,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,1,0,1,0
37222,22,37.0,10.0,76.84,1019.0,14.0,0.2,4.0,2014,3,1,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,1,0,1,0
37223,23,30.0,10.0,82.01,1019.0,13.0,0.2,4.0,2014,3,1,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,1,0,1,0
37224,0,36.0,11.0,87.66,1019.0,13.0,0.2,2.0,2014,4,2,0.0,1.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,1,0,1,0
37225,1,31.0,11.0,93.6,1018.0,12.0,0.0,3.0,2014,4,2,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,1,0,1,0
37226,2,36.0,10.0,87.57,1018.0,12.0,0.0,2.0,2014,4,2,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,1,0,1,0
37227,3,34.0,10.0,87.57,1017.0,12.0,0.0,2.0,2014,4,2,0.7071067811865475,0.7071067811865476,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,1,0,1,0
37228,4,33.0,10.0,87.57,1016.0,12.0,0.0,2.0,2014,4,2,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,1,0,1,0
37229,5,29.0,9.0,81.88,1016.0,12.0,0.0,4.0,2014,4,2,0.9659258262890682,0.25881904510252096,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,1,0,1,0
37230,6,31.0,9.0,81.88,1016.0,12.0,0.0,3.0,2014,4,2,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,1,0,1,0
37231,7,29.0,9.0,81.88,1016.0,12.0,0.0,1.0,2014,4,2,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,1,1,0
37232,8,32.0,10.0,82.01,1017.0,13.0,0.0,2.0,2014,4,2,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,1,0,0,1,0
37233,9,39.0,10.0,76.84,1017.0,14.0,0.0,1.0,2014,4,2,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,1,1,0
37234,10,44.0,9.0,67.36,1017.0,15.0,0.0,2.0,2014,4,2,0.5000000000000003,-0.8660254037844385,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,1,0,1,0
37235,11,46.0,9.0,63.18,1017.0,16.0,0.0,2.0,2014,4,2,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,1,0,1,0
37236,12,48.0,9.0,55.67,1016.0,18.0,0.0,2.0,2014,4,2,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,1,0,1,0
37237,13,56.0,9.0,52.3,1015.0,19.0,0.0,1.0,2014,4,2,-0.25881904510252035,-0.9659258262890684,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,1,1,0
37238,14,29.0,10.0,52.56,1013.0,20.0,0.0,1.0,2014,4,2,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,1,1,0
37239,15,24.0,6.0,35.42,1012.0,22.0,0.0,2.0,2014,4,2,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,1,1,0
37240,16,25.0,7.0,35.71,1011.0,23.0,0.0,3.0,2014,4,2,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,1,0,0,1,0
37241,17,29.0,5.0,33.05,1011.0,22.0,0.0,3.0,2014,4,2,-0.9659258262890681,-0.2588190451025215,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,1,0,0,1,0
37242,18,30.0,5.0,35.13,1011.0,21.0,0.0,2.0,2014,4,2,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,1,0,0,1,0
37243,19,38.0,8.0,48.87,1011.0,19.0,0.0,3.0,2014,4,2,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,1,0,1,0
37244,20,43.0,8.0,55.41,1011.0,17.0,0.0,2.0,2014,4,2,-0.866025403784439,0.49999999999999933,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,1,0,1,0
37245,21,43.0,9.0,59.29,1012.0,17.0,0.0,2.0,2014,4,2,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,1,1,0
37246,22,38.0,10.0,63.41,1012.0,17.0,0.0,2.0,2014,4,2,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,1,0,0,1,0
37247,23,44.0,11.0,72.23,1013.0,16.0,0.0,2.0,2014,4,2,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,1,0,0,1,0
37248,0,41.0,11.0,77.01,1013.0,15.0,0.0,1.0,2014,4,3,0.0,1.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,1,1,0
37249,1,38.0,11.0,77.01,1013.0,15.0,0.0,2.0,2014,4,3,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,1,0,1,0
37250,2,45.0,11.0,82.14,1012.0,14.0,0.0,2.0,2014,4,3,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,1,0,0,1,0
37251,3,46.0,10.0,82.01,1012.0,13.0,0.0,0.0,2014,4,3,0.7071067811865475,0.7071067811865476,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,1,1,0
37252,4,47.0,11.0,82.14,1012.0,14.0,0.0,0.0,2014,4,3,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,1,1,0
37253,5,51.0,11.0,82.14,1012.0,14.0,0.0,0.0,2014,4,3,0.9659258262890682,0.25881904510252096,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,1,1,0
37254,6,60.0,11.0,87.66,1012.0,13.0,0.0,0.0,2014,4,3,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,1,1,0
37255,7,61.0,10.0,87.57,1012.0,12.0,0.0,0.0,2014,4,3,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,1,1,0
37256,8,57.0,11.0,82.14,1013.0,14.0,0.0,0.0,2014,4,3,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,1,1,0
37257,9,47.0,10.0,63.41,1013.0,17.0,0.0,0.0,2014,4,3,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,1,1,0
37258,10,46.0,11.0,59.78,1014.0,19.0,0.0,1.0,2014,4,3,0.5000000000000003,-0.8660254037844385,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,1,1,0
37259,11,46.0,11.0,59.78,1014.0,19.0,0.0,2.0,2014,4,3,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,1,1,0
37260,12,48.0,10.0,49.42,1013.0,21.0,0.0,2.0,2014,4,3,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,1,1,0
37261,13,47.0,10.0,46.49,1013.0,22.0,0.0,1.0,2014,4,3,-0.25881904510252035,-0.9659258262890684,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,1,1,0
37262,14,45.0,8.0,38.24,1012.0,23.0,0.0,3.0,2014,4,3,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,1,0,0,1,0
37263,15,45.0,8.0,40.63,1011.0,22.0,0.0,2.0,2014,4,3,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,1,1,0
37264,16,51.0,8.0,40.63,1011.0,22.0,0.0,3.0,2014,4,3,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,1,0,0,1,0
37265,17,55.0,9.0,43.47,1011.0,22.0,0.0,3.0,2014,4,3,-0.9659258262890681,-0.2588190451025215,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,1,0,0,1,0
37266,18,52.0,9.0,43.47,1012.0,22.0,0.0,3.0,2014,4,3,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,1,0,0,1,0
37267,19,48.0,9.0,46.21,1012.0,21.0,0.0,3.0,2014,4,3,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,1,0,0,1,0
37268,20,56.0,9.0,49.15,1013.0,20.0,0.0,2.0,2014,4,3,-0.866025403784439,0.49999999999999933,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,1,0,0,1,0
37269,21,62.0,9.0,49.15,1014.0,20.0,0.0,2.0,2014,4,3,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,1,0,0,1,0
37270,22,54.0,10.0,59.54,1016.0,18.0,0.0,0.0,2014,4,3,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,1,1,0
37271,23,69.0,10.0,63.41,1016.0,17.0,0.0,0.0,2014,4,3,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,1,1,0
37272,0,90.0,11.0,67.78,1017.0,17.0,0.0,0.0,2014,4,4,0.0,1.0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,0,1,1,0
37273,1,102.0,12.0,72.42,1017.0,17.0,0.0,0.0,2014,4,4,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,0,1,1,0
37274,2,97.0,12.0,77.17,1017.0,16.0,0.0,0.0,2014,4,4,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,0,1,1,0
37275,3,73.0,12.0,77.17,1017.0,16.0,0.0,0.0,2014,4,4,0.7071067811865475,0.7071067811865476,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,0,1,1,0
37276,4,52.0,12.0,77.17,1017.0,16.0,0.0,0.0,2014,4,4,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,0,1,1,0
37277,5,73.0,12.0,77.17,1017.0,16.0,0.0,0.0,2014,4,4,0.9659258262890682,0.25881904510252096,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,0,1,1,0
37278,6,72.0,12.0,77.17,1018.0,16.0,0.0,0.0,2014,4,4,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,0,1,1,0
37279,7,91.0,12.0,77.17,1018.0,16.0,0.4,1.0,2014,4,4,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,0,1,1,0
37280,8,150.0,12.0,77.17,1019.0,16.0,0.0,1.0,2014,4,4,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,0,1,1,0
37281,9,165.0,12.0,67.99,1020.0,18.0,0.0,1.0,2014,4,4,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,0,1,1,0
37282,10,149.0,13.0,72.6,1021.0,18.0,0.0,3.0,2014,4,4,0.5000000000000003,-0.8660254037844385,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,1,0,0,0,1,0
37283,11,120.0,12.0,63.87,1021.0,19.0,0.0,3.0,2014,4,4,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,1,0,0,0,1,0
37284,12,51.0,10.0,55.93,1021.0,19.0,0.0,3.0,2014,4,4,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,1,0,0,0,1,0
37285,13,41.0,10.0,59.54,1020.0,18.0,0.0,3.0,2014,4,4,-0.25881904510252035,-0.9659258262890684,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,1,0,1,0
37286,14,43.0,10.0,59.54,1020.0,18.0,0.0,2.0,2014,4,4,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,1,0,1,0
37287,15,48.0,12.0,77.17,1019.0,16.0,0.0,4.0,2014,4,4,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,1,0,1,0
37288,16,54.0,12.0,77.17,1018.0,16.0,0.0,3.0,2014,4,4,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,1,0,1,0
37289,17,55.0,13.0,82.4,1019.0,16.0,0.0,3.0,2014,4,4,-0.9659258262890681,-0.2588190451025215,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,1,0,1,0
37290,18,57.0,12.0,77.17,1019.0,16.0,0.0,2.0,2014,4,4,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,1,0,1,0
37291,19,53.0,12.0,77.17,1019.0,16.0,0.0,2.0,2014,4,4,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,1,0,1,0
37292,20,55.0,12.0,82.27,1020.0,15.0,0.0,1.0,2014,4,4,-0.866025403784439,0.49999999999999933,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,1,0,1,0
37293,21,59.0,12.0,82.27,1021.0,15.0,0.0,2.0,2014,4,4,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,1,0,1,0
37294,22,61.0,12.0,82.27,1022.0,15.0,0.2,2.0,2014,4,4,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,1,0,0,1,0
37295,23,65.0,12.0,82.27,1022.0,15.0,0.0,1.0,2014,4,4,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,0,1,1,0
37296,0,67.0,12.0,87.75,1022.0,14.0,0.1,2.0,2014,4,5,0.0,1.0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,0,1,0,0,1
37297,1,64.0,12.0,87.75,1022.0,14.0,0.1,3.0,2014,4,5,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,0,1,0,0,1
37298,2,49.0,11.0,82.14,1022.0,14.0,0.0,4.0,2014,4,5,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,0,1,0,0,1
37299,3,42.0,11.0,82.14,1021.0,14.0,0.0,2.0,2014,4,5,0.7071067811865475,0.7071067811865476,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,0,1,0,0,1
37300,4,41.0,11.0,87.66,1020.0,13.0,0.0,1.0,2014,4,5,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,0,0,1,0,1
37301,5,45.0,11.0,87.66,1019.0,13.0,0.0,0.0,2014,4,5,0.9659258262890682,0.25881904510252096,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,0,0,1,0,1
37302,6,40.0,11.0,87.66,1019.0,13.0,0.0,1.0,2014,4,5,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,0,0,1,0,1
37303,7,53.0,11.0,82.14,1020.0,14.0,0.0,2.0,2014,4,5,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,1,0,0,0,1
37304,8,56.0,11.0,82.14,1020.0,14.0,0.0,1.0,2014,4,5,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,0,0,1,0,1
37305,9,59.0,11.0,82.14,1021.0,14.0,0.0,1.0,2014,4,5,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,0,0,1,0,1
37306,10,67.0,11.0,77.01,1021.0,15.0,0.0,0.0,2014,4,5,0.5000000000000003,-0.8660254037844385,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,0,0,1,0,1
37307,11,53.0,11.0,67.78,1021.0,17.0,0.0,0.0,2014,4,5,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,0,0,1,0,1
37308,12,56.0,11.0,63.64,1020.0,18.0,0.0,2.0,2014,4,5,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1,0,0,0,1,0,0,0,0,0,1
37309,13,79.0,9.0,52.3,1019.0,19.0,0.0,3.0,2014,4,5,-0.25881904510252035,-0.9659258262890684,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1,0,0,0,1,0,0,0,0,0,1
37310,14,92.0,10.0,52.56,1018.0,20.0,0.0,2.0,2014,4,5,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,0,0,1,0,1
37311,15,85.0,9.0,46.21,1017.0,21.0,0.0,1.0,2014,4,5,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,0,0,1,0,1
37312,16,57.0,8.0,45.93,1016.0,20.0,0.0,1.0,2014,4,5,-0.8660254037844384,-0.5000000000000004,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,0,0,1,0,1
37313,17,53.0,9.0,52.3,1015.0,19.0,0.0,5.0,2014,4,5,-0.9659258262890681,-0.2588190451025215,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1,0,0,0,1,0,0,0,0,0,1
37314,18,44.0,9.0,52.3,1016.0,19.0,0.0,4.0,2014,4,5,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1,0,0,0,1,0,0,0,0,0,1
37315,19,42.0,10.0,55.93,1016.0,19.0,0.0,3.0,2014,4,5,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1,0,0,0,1,0,0,0,0,0,1
37316,20,48.0,10.0,59.54,1017.0,18.0,0.0,3.0,2014,4,5,-0.866025403784439,0.49999999999999933,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1,0,0,0,1,0,0,0,0,0,1
37317,21,54.0,10.0,63.41,1018.0,17.0,0.0,2.0,2014,4,5,-0.7071067811865477,0.7071067811865474,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,1,0,0,0,0,1
37318,22,52.0,11.0,63.64,1018.0,18.0,0.0,4.0,2014,4,5,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1,0,0,0,1,0,0,0,0,0,1
37319,23,44.0,11.0,67.78,1018.0,17.0,0.0,4.0,2014,4,5,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1,0,0,0,1,0,0,0,0,0,1
37320,0,57.0,11.0,72.23,1018.0,16.0,0.0,3.0,2014,4,6,0.0,1.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1,0,0,0,1,0,0,0,0,0,1
37321,1,47.0,11.0,77.01,1018.0,15.0,0.0,2.0,2014,4,6,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,1,0,0,0,0,1
37322,2,47.0,11.0,77.01,1017.0,15.0,0.0,1.0,2014,4,6,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,0,0,0,1,0,1
37323,3,41.0,12.0,87.75,1017.0,14.0,0.0,1.0,2014,4,6,0.7071067811865475,0.7071067811865476,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,1,0,0,0,0,1
37324,4,42.0,12.0,87.75,1016.0,14.0,0.2,1.0,2014,4,6,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,1,0,0,0,0,1
37325,5,72.0,12.0,87.75,1016.0,14.0,0.1,1.0,2014,4,6,0.9659258262890682,0.25881904510252096,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,1,0,0,0,0,1
37326,6,84.0,12.0,87.75,1017.0,14.0,0.5,1.0,2014,4,6,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,0,0,0,1,0,1
37327,7,93.0,12.0,87.75,1018.0,14.0,1.1,1.0,2014,4,6,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,1,0,0,0,0,1
37328,8,66.0,12.0,87.75,1018.0,14.0,1.5,1.0,2014,4,6,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,1,0,0,0,0,1
37329,9,71.0,12.0,93.65,1019.0,13.0,1.1,1.0,2014,4,6,0.7071067811865476,-0.7071067811865475,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,0,0,0,1,0,1
37330,10,80.0,12.0,87.75,1019.0,14.0,0.8,1.0,2014,4,6,0.5000000000000003,-0.8660254037844385,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,0,0,0,1,0,1
37331,11,80.0,12.0,87.75,1019.0,14.0,0.3,2.0,2014,4,6,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,1,0,0,0,0,1
37332,12,50.0,12.0,87.75,1019.0,14.0,0.1,1.0,2014,4,6,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,0,0,0,1,0,1
37333,13,49.0,13.0,87.84,1018.0,15.0,0.0,1.0,2014,4,6,-0.25881904510252035,-0.9659258262890684,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,0,0,0,1,0,1
37334,14,56.0,13.0,87.84,1017.0,15.0,0.1,2.0,2014,4,6,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,1,0,0,0,0,1
37335,15,43.0,12.0,77.17,1017.0,16.0,0.0,1.0,2014,4,6,-0.7071067811865471,-0.7071067811865479,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,0,0,0,1,0,1
