No,year,month,day,hour,season,PM_City Station,PM_5th Middle School,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,new_wind
34126,2013,11,22,21,3,157,NA,157,15.1,83,1010.1,18.1,cv,0,0,0,0
34127,2013,11,22,22,3,141,NA,141,15.2,88,1010.5,17.3,NW,1.7,0,0,1.7
34128,2013,11,22,23,3,108,NA,108,15.5,90,1010.5,17.2,NW,3.3,0,0,1.5999999999999999
34129,2013,11,23,0,3,87,NA,87,15.3,89,1010,17.2,NE,1,0,0,1
34130,2013,11,23,1,3,86,NA,86,16,93,1009.7,17.2,NW,1.2,0,0,1.2
34131,2013,11,23,2,3,76,NA,76,15.8,92,1009.7,17.2,NW,2.9,0,0,1.7
34132,2013,11,23,3,3,67,NA,67,15.8,95,1009.6,16.7,NW,4.5,0,0,1.6
34133,2013,11,23,4,3,67,NA,67,15.7,96,1009.9,16.4,NW,6,0,0,1.5
34134,2013,11,23,5,3,74,NA,74,16,97,1010.3,16.5,NW,7.7,0,0,1.7000000000000002
34135,2013,11,23,6,3,91,NA,91,16,97,1010.7,16.5,NW,9,0,0,1.2999999999999998
34136,2013,11,23,7,3,101,NA,101,16,97,1010.9,16.5,NW,10.2,0,0,1.1999999999999993
34137,2013,11,23,8,3,98,NA,98,16.2,94,1011.1,17.2,NW,11.3,0,0,1.1000000000000014
34138,2013,11,23,9,3,115,NA,115,16.3,77,1011.5,20.5,NE,0.9,0,0,0.9
34139,2013,11,23,10,3,107,NA,107,15.6,65,1011.3,22.5,NE,2.9,0,0,2.0
34140,2013,11,23,11,3,114,NA,114,15.6,65,1010.5,22.5,NE,5.4,0,0,2.5000000000000004
34141,2013,11,23,12,3,107,NA,107,14.9,56,1009.6,24.3,NE,7.4,0,0,2.0
34142,2013,11,23,13,3,112,NA,112,14.6,53,1008.6,24.9,NE,8.3,0,0,0.9000000000000004
34143,2013,11,23,14,3,105,NA,105,13.6,48,1007.4,25.5,NE,9.8,0,0,1.5
34144,2013,11,23,15,3,105,NA,105,14.1,49,1006.6,25.7,SE,3.6,0,0,3.6
34145,2013,11,23,16,3,98,NA,98,14.2,52,1006.2,24.8,SE,5.8,0,0,2.1999999999999997
34146,2013,11,23,17,3,102,NA,102,15.8,60,1006.5,24.1,NE,1.1,0,0,1.1
34147,2013,11,23,18,3,102,NA,102,16.9,73,1006.5,22,NW,1.2,0,0,1.2
34148,2013,11,23,19,3,91,NA,91,17.3,81,1006.7,20.7,NE,0.9,0,0,0.9
34149,2013,11,23,20,3,75,NA,75,17.3,83,1007.5,20.3,NW,1,0,0,1
34150,2013,11,23,21,3,70,NA,70,17.3,85,1007.9,19.9,NW,3,0,0,2.0
34151,2013,11,23,22,3,65,NA,65,17.6,87,1008,19.9,NE,1.1,0,0,1.1
34152,2013,11,23,23,3,51,NA,51,18.1,92,1008.1,19.5,NW,0.8,0.1,0.1,0.8
34153,2013,11,24,0,3,50,NA,50,18,95,1007.8,18.9,NW,2.5,0,0,1.7
34154,2013,11,24,1,3,56,NA,56,18.1,96,1007.6,18.8,NE,1.4,0,0,1.4
34155,2013,11,24,2,3,61,NA,61,18.1,97,1007.2,18.6,NW,2,0.2,0.2,2
34156,2013,11,24,3,3,60,NA,60,18.4,99,1006.9,18.6,NW,3.6,0,0,1.6
34157,2013,11,24,4,3,62,NA,62,18.4,99,1006.8,18.6,NE,1.2,0,0,1.2
34158,2013,11,24,5,3,65,NA,65,18.5,99,1007,18.7,NE,2.2,0,0,1.0000000000000002
34159,2013,11,24,6,3,65,NA,65,18.3,98,1007.2,18.7,NW,1.5,0,0,1.5
34160,2013,11,24,7,3,65,NA,65,18.6,100,1007.8,18.6,NW,3.5,0.1,0.1,2.0
34161,2013,11,24,8,3,59,NA,59,19.1,100,1007.8,19.1,NE,1.8,0,0,1.8
34162,2013,11,24,9,3,58,NA,58,18.8,88,1008.3,20.9,NW,0.6,0,0,0.6
34163,2013,11,24,10,3,68,NA,68,18.8,79,1007.6,22.7,SE,2,0,0,2
34164,2013,11,24,11,3,62,NA,62,17.5,64,1006.7,24.8,SW,2.4,0,0,2.4
34165,2013,11,24,12,3,57,NA,57,18.9,64,1006,26.3,SE,2.7,0,0,2.7
34166,2013,11,24,13,3,121,NA,121,18.6,67,1005.6,25.2,NW,3,0,0,3
34167,2013,11,24,14,3,52,NA,52,17.6,72,1004.9,23,NW,11.5,0,0,8.5
34168,2013,11,24,15,3,29,NA,29,17.7,76,1004.7,22.2,NW,15.7,0,0,4.199999999999999
34169,2013,11,24,16,3,28,NA,28,18.7,95,1005,19.6,NW,20.2,0.3,0.3,4.5
34170,2013,11,24,17,3,32,NA,32,18.2,93,1005.5,19.4,NW,26.2,0,0,6.0
34171,2013,11,24,18,3,30,NA,30,16.9,91,1006,18.4,NW,31.2,0,0,5.0
34172,2013,11,24,19,3,14,NA,14,14.9,85,1006.9,17.5,NE,4.5,0,0,4.5
34173,2013,11,24,20,3,25,NA,25,13.4,79,1007.6,17.1,NW,5.8,0,0,5.8
34174,2013,11,24,21,3,17,NA,17,12.1,74,1007.4,16.8,NE,5.3,0,0,5.3
34175,2013,11,24,22,3,9,NA,9,11.5,73,1007.6,16.4,NW,6.8,0,0,6.8
34176,2013,11,24,23,3,21,NA,21,10.1,70,1007.9,15.6,NW,12.6,0,0,5.8
34177,2013,11,25,0,3,22,NA,22,9.7,69,1007.9,15.4,NW,16.2,0,0,3.5999999999999996
34178,2013,11,25,1,3,18,NA,18,9,68,1007.7,14.9,NW,20.7,0,0,4.5
34179,2013,11,25,2,3,20,NA,20,9.2,71,1007.6,14.4,NE,3.2,0,0,3.2
34180,2013,11,25,3,3,21,NA,21,8.7,70,1007.7,14.1,NE,7.8,0,0,4.6
34181,2013,11,25,4,3,25,NA,25,8.4,71,1008,13.6,NE,11.1,0,0,3.3
34182,2013,11,25,5,3,23,NA,23,7.4,68,1007.9,13.2,NE,15.1,0,0,4.0
34183,2013,11,25,6,3,31,NA,31,3.4,53,1008.6,12.8,NE,19.6,0,0,4.500000000000002
34184,2013,11,25,7,3,29,NA,29,2.4,52,1009.5,12,NE,22.3,0,0,2.6999999999999993
34185,2013,11,25,8,3,29,NA,29,3,50,1009.9,13.2,NE,25.3,0,0,3.0
34186,2013,11,25,9,3,32,NA,32,3,43,1010.3,15.6,NE,28.3,0,0,3.0
34187,2013,11,25,10,3,25,NA,25,2.3,39,1010.5,16.3,NE,31.5,0,0,3.1999999999999993
34188,2013,11,25,11,3,28,NA,28,3.8,40,1009.7,17.6,NW,2.4,0,0,2.4
34189,2013,11,25,12,3,27,NA,27,3.1,35,1008.9,18.9,NE,1.5,0,0,1.5
34190,2013,11,25,13,3,32,NA,32,3.9,35,1007.6,19.8,NE,4.4,0,0,2.9000000000000004
34191,2013,11,25,14,3,31,NA,31,2.7,31,1006.5,20.4,NE,6.9,0,0,2.5
34192,2013,11,25,15,3,26,NA,26,3.5,32,1006,20.8,NE,9.4,0,0,2.5
34193,2013,11,25,16,3,28,NA,28,3.9,32,1005.9,21.3,NW,2.6,0,0,2.6
34194,2013,11,25,17,3,31,NA,31,4.8,38,1006.3,19.5,NW,4.5,0,0,1.9
34195,2013,11,25,18,3,33,NA,33,9.6,70,1006.7,15.1,NW,6.7,0,0,2.2
34196,2013,11,25,19,3,48,NA,48,9.9,82,1007.2,12.9,NW,9.3,0,0,2.6000000000000005
34197,2013,11,25,20,3,43,NA,43,9.2,81,1007.7,12.4,NW,10,0,0,0.6999999999999993
34198,2013,11,25,21,3,46,49,46,8.8,83,1008.3,11.6,NW,11.5,0,0,1.5
34199,2013,11,25,22,3,31,47,31,7.8,74,1008.8,12.3,NW,13.4,0,0,1.9000000000000004
34200,2013,11,25,23,3,37,46,37,7.2,69,1009.2,12.8,NW,16.2,0,0,2.799999999999999
34201,2013,11,26,0,3,28,39,28,6.8,67,1009.3,12.8,NW,17.7,0,0,1.5
34202,2013,11,26,1,3,32,34,32,6.2,65,1009.2,12.6,NW,20.6,0,0,2.900000000000002
34203,2013,11,26,2,3,24,32,24,7.1,74,1009.4,11.6,NW,23.2,0,0,2.599999999999998
34204,2013,11,26,3,3,22,32,22,6.5,67,1009.1,12.5,NE,4,0,0,4
34205,2013,11,26,4,3,25,28,25,6.5,70,1009.2,11.8,NW,1.4,0,0,1.4
34206,2013,11,26,5,3,30,30,30,6.3,68,1009.2,12.1,NE,1.2,0,0,1.2
34207,2013,11,26,6,3,27,31,27,5.9,67,1009.6,11.9,NE,3.8,0,0,2.5999999999999996
34208,2013,11,26,7,3,30,33,30,6,68,1010.2,11.7,NE,5.1,0,0,1.2999999999999998
34209,2013,11,26,8,3,31,NA,31,6.5,64,1011,13.2,NW,1.6,0,0,1.6
34210,2013,11,26,9,3,34,NA,34,6.4,56,1011.4,15.2,NE,2.8,0,0,2.8
34211,2013,11,26,10,3,32,NA,32,7.5,50,1011.3,18.1,NE,5.9,0,0,3.1000000000000005
34212,2013,11,26,11,3,38,NA,38,6.4,42,1010.5,19.7,NE,8.4,0,0,2.5
34213,2013,11,26,12,3,50,NA,50,6.9,42,1009.5,20.3,NE,10.4,0,0,2.0
34214,2013,11,26,13,3,50,NA,50,6.6,39,1007.9,21.1,NW,1.4,0,0,1.4
34215,2013,11,26,14,3,56,NA,56,7.1,38,1006.6,22.1,NW,3.1,0,0,1.7000000000000002
34216,2013,11,26,15,3,49,NA,49,8.3,40,1005.8,22.6,NW,4.2,0,0,1.1
34217,2013,11,26,16,3,54,NA,54,8.6,41,1005.4,22.5,SE,2.2,0,0,2.2
34218,2013,11,26,17,3,60,NA,60,9.9,50,1006.1,20.7,SE,3.4,0,0,1.1999999999999997
34219,2013,11,26,18,3,69,NA,69,12.1,69,1006.7,17.9,NW,1.2,0,0,1.2
34220,2013,11,26,19,3,67,NA,67,12.3,80,1007.3,15.8,NW,2.9,0,0,1.7
34221,2013,11,26,20,3,88,NA,88,12.6,88,1008.4,14.6,NW,5,0,0,2.1
34222,2013,11,26,21,3,85,NA,85,12.6,91,1009.2,14.1,NE,2,0,0,2
34223,2013,11,26,22,3,75,NA,75,12.5,91,1009.2,14,NW,1.2,0,0,1.2
34224,2013,11,26,23,3,95,NA,95,12.5,89,1009.4,14.3,NE,1.1,0,0,1.1
34225,2013,11,27,0,3,104,NA,104,12.5,87,1009.7,14.7,NW,1.5,0,0,1.5
34226,2013,11,27,1,3,98,NA,98,12.9,87,1009.5,15.1,NW,3.3,0,0,1.7999999999999998
34227,2013,11,27,2,3,84,NA,84,12.7,84,1009,15.4,NW,4.7,0,0,1.4000000000000004
34228,2013,11,27,3,3,85,NA,85,13.4,88,1008.5,15.4,NW,6.6,0,0,1.8999999999999995
34229,2013,11,27,4,3,75,NA,75,13,85,1008.4,15.6,NW,7.9,0,0,1.3000000000000007
34230,2013,11,27,5,3,67,NA,67,13,82,1009,16.1,NW,9.7,0,0,1.799999999999999
34231,2013,11,27,6,3,61,NA,61,13.1,86,1009.3,15.5,NW,12.3,0,0,2.6000000000000014
34232,2013,11,27,7,3,53,NA,53,12.8,81,1009.5,16.1,NW,14.3,0,0,2.0
34233,2013,11,27,8,3,54,NA,54,13.7,85,1010,16.3,NW,16.1,0,0,1.8000000000000007
34234,2013,11,27,9,3,58,NA,58,13,76,1010.6,17.3,NE,2.3,0,0,2.3
34235,2013,11,27,10,3,61,NA,61,12.9,72,1011.3,18.1,NW,3.4,0,0,3.4
34236,2013,11,27,11,3,59,NA,59,12.4,75,1011.2,16.9,NW,12.5,0,0,9.1
34237,2013,11,27,12,3,51,NA,51,12.7,82,1011.1,15.8,NE,6.9,0,0,6.9
34238,2013,11,27,13,3,49,NA,49,13,87,1010.3,15.2,NE,13.3,0,0,6.4
34239,2013,11,27,14,3,39,NA,39,13.3,92,1009.8,14.6,NE,18.6,0,0,5.300000000000001
34240,2013,11,27,15,3,42,NA,42,13.4,94,1009.8,14.4,NW,3.7,0,0,3.7
34241,2013,11,27,16,3,31,NA,31,12.8,93,1010.2,14,NE,7.4,0,0,7.4
34242,2013,11,27,17,3,27,NA,27,12.7,95,1011.2,13.5,NE,11.3,0,0,3.9000000000000004
34243,2013,11,27,18,3,34,NA,34,12.2,94,1012,13.2,NE,16,0.1,0.1,4.699999999999999
34244,2013,11,27,19,3,34,NA,34,11.6,91,1012.9,13.1,NE,19.8,0,0,3.8000000000000007
34245,2013,11,27,20,3,28,NA,28,11,91,1014.2,12.5,NW,6.2,0,0,6.2
34246,2013,11,27,21,3,15,NA,15,11.1,95,1015.2,11.9,NW,10.2,0.3,0.3,3.999999999999999
34247,2013,11,27,22,3,26,NA,26,10.8,95,1015.6,11.6,NE,2.8,0.4,0.7,2.8
34248,2013,11,27,23,3,29,NA,29,10.4,94,1016.4,11.4,NE,7.4,0.3,1,4.6000000000000005
34249,2013,11,28,0,3,19,NA,19,9.6,90,1016.6,11.2,NE,12.1,0.2,1.2,4.699999999999999
34250,2013,11,28,1,3,27,NA,27,9.1,87,1015.9,11.2,NE,17.5,0,0,5.4
34251,2013,11,28,2,3,26,NA,26,9.2,93,1016.6,10.3,NE,21.4,1.2,1.2,3.8999999999999986
34252,2013,11,28,3,3,28,NA,28,9,93,1016.3,10.1,NW,3.6,0.9,2.1,3.6
34253,2013,11,28,4,3,31,NA,31,8.7,92,1016.4,10,NE,3.1,0.6,2.7,3.1
34254,2013,11,28,5,3,30,NA,30,8.6,92,1017,9.9,NW,3.2,0.3,3,3.2
34255,2013,11,28,6,3,32,NA,32,8.3,90,1017.2,9.9,NE,2.5,0.2,3.2,2.5
34256,2013,11,28,7,3,35,NA,35,9.1,95,1017.4,9.9,NE,5.4,0.2,3.4,2.9000000000000004
34257,2013,11,28,8,3,36,NA,36,9.7,94,1017.8,10.7,NE,8.4,0,0,3.0
34258,2013,11,28,9,3,42,NA,42,9.3,79,1018.1,12.9,NW,1.9,0,0,1.9
34259,2013,11,28,10,3,44,NA,44,9.1,71,1017.6,14.3,NE,5.2,0,0,5.2
34260,2013,11,28,11,3,42,NA,42,8,58,1017.5,16.3,NE,6.8,0,0,1.5999999999999996
34261,2013,11,28,12,3,44,NA,44,5.7,48,1016.4,16.8,NW,7.8,0,0,7.8
34262,2013,11,28,13,3,41,NA,41,5.3,43,1015.4,18.1,NE,5.8,0,0,5.8
34263,2013,11,28,14,3,38,NA,38,3.6,38,1014.3,18.2,NE,10.1,0,0,4.3
34264,2013,11,28,15,3,32,NA,32,2.1,33,1014.1,18.7,NE,17.8,0,0,7.700000000000001
34265,2013,11,28,16,3,37,NA,37,0.8,31,1013.9,18.3,NE,22.7,0,0,4.899999999999999
34266,2013,11,28,17,3,38,NA,38,0.8,33,1014.9,17.3,NE,26.9,0,0,4.199999999999999
34267,2013,11,28,18,3,40,NA,40,1.7,40,1015.9,15.2,NE,30.7,0,0,3.8000000000000007
34268,2013,11,28,19,3,35,NA,35,3.6,52,1016.7,13.3,NE,34,0,0,3.3000000000000007
34269,2013,11,28,20,3,33,NA,33,4.9,66,1017.3,11.1,NW,2.2,0,0,2.2
34270,2013,11,28,21,3,26,NA,26,3.6,60,1018.3,11.1,NE,1.3,0,0,1.3
34271,2013,11,28,22,3,31,NA,31,4.3,65,1018.4,10.6,NW,3.1,0,0,3.1
34272,2013,11,28,23,3,29,NA,29,4.9,75,1018.9,9.1,NW,4.6,0,0,1.4999999999999996
34273,2013,11,29,0,3,29,NA,29,5.9,86,1018.8,8.1,NW,5.8,0,0,1.2000000000000002
34274,2013,11,29,1,3,21,NA,21,5.2,85,1019.2,7.6,NW,7.9,0,0,2.1000000000000005
34275,2013,11,29,2,3,27,NA,27,4.8,87,1019,6.9,NW,10.3,0,0,2.4000000000000004
34276,2013,11,29,3,3,24,NA,24,4.2,86,1018.5,6.4,NW,12.4,0,0,2.0999999999999996
34277,2013,11,29,4,3,20,NA,20,4.1,83,1018.6,6.8,NW,14.9,0,0,2.5
34278,2013,11,29,5,3,24,NA,24,3.5,77,1018.4,7.3,NW,16.3,0,0,1.4000000000000004
34279,2013,11,29,6,3,27,NA,27,3.2,71,1018.8,8.2,NW,17.6,0,0,1.3000000000000007
34280,2013,11,29,7,3,27,NA,27,4.1,85,1019.3,6.5,NW,18.6,0,0,1.0
34281,2013,11,29,8,3,31,NA,31,4.3,74,1019.6,8.7,NE,1.5,0,0,1.5
34282,2013,11,29,9,3,25,NA,25,1.4,48,1019.5,12.1,NW,3.3,0,0,3.3
34283,2013,11,29,10,3,26,NA,26,-1,36,1019.3,13.8,NE,3.1,0,0,3.1
34284,2013,11,29,11,3,25,NA,25,-0.2,35,1018.4,15.1,NE,5.9,0,0,2.8000000000000003
34285,2013,11,29,12,3,17,NA,17,-0.9,32,1017.2,15.7,NE,9.7,0,0,3.799999999999999
34286,2013,11,29,13,3,25,NA,25,-3.7,24,1015.5,17,NE,13.1,0,0,3.4000000000000004
34287,2013,11,29,14,3,17,NA,17,-2.7,25,1014.2,17.5,NE,16.7,0,0,3.5999999999999996
34288,2013,11,29,15,3,20,NA,20,-3.6,23,1013.2,17.7,NW,2.9,0,0,2.9
34289,2013,11,29,16,3,27,NA,27,-2.9,25,1013,17.3,NW,6.8,0,0,3.9
34290,2013,11,29,17,3,23,NA,23,-1.4,30,1013.3,16.1,NW,9.2,0,0,2.3999999999999995
34291,2013,11,29,18,3,31,NA,31,4.1,59,1013.8,11.9,NW,11.5,0,0,2.3000000000000007
34292,2013,11,29,19,3,43,NA,43,5.2,74,1014,9.7,NW,13.6,0,0,2.0999999999999996
34293,2013,11,29,20,3,39,NA,39,4.2,74,1014.4,8.6,NW,15.6,0,0,2.0
34294,2013,11,29,21,3,36,NA,36,4.3,77,1014.9,8.1,NW,17.4,0,0,1.799999999999999
34295,2013,11,29,22,3,29,NA,29,4.1,80,1015.1,7.4,NW,19.4,0,0,2.0
34296,2013,11,29,23,3,32,NA,32,5.5,90,1015.4,7.1,NW,22,0,0,2.6000000000000014
34297,2013,11,30,0,3,27,NA,27,4.7,88,1015.2,6.6,NW,23.9,0,0,1.8999999999999986
34298,2013,11,30,1,3,29,NA,29,4.2,85,1015.3,6.6,NW,26.5,0,0,2.6000000000000014
34299,2013,11,30,2,3,20,NA,20,3,75,1015.3,7.2,NW,28.5,0,0,2.0
34300,2013,11,30,3,3,19,NA,19,2.7,75,1015,6.9,NW,30.3,0,0,1.8000000000000007
34301,2013,11,30,4,3,20,NA,20,3.6,76,1014.8,7.6,NW,33,0,0,2.6999999999999993
34302,2013,11,30,5,3,25,NA,25,1.9,63,1014.6,8.6,NW,35.1,0,0,2.1000000000000014
34303,2013,11,30,6,3,26,NA,26,2.4,66,1015.1,8.4,NW,37.3,0,0,2.1999999999999957
34304,2013,11,30,7,3,25,NA,25,3.6,77,1015.4,7.4,NW,38.7,0,0,1.4000000000000057
34305,2013,11,30,8,3,22,NA,22,3.3,65,1015.6,9.6,NW,40.3,0,0,1.5999999999999943
34306,2013,11,30,9,3,27,NA,27,0,39,1016.1,13.8,NE,1.9,0,0,1.9
34307,2013,11,30,10,3,33,NA,33,-0.6,35,1016.2,14.6,NW,2.4,0,0,2.4
34308,2013,11,30,11,3,28,NA,28,-0.6,31,1015.5,16.5,NE,2,0,0,2
34309,2013,11,30,12,3,34,NA,34,-2.7,25,1014.3,17.5,NE,5.1,0,0,3.0999999999999996
34310,2013,11,30,13,3,41,NA,41,-1,27,1013.2,18.2,NE,6.9,0,0,1.8000000000000007
34311,2013,11,30,14,3,31,NA,31,-2.1,24,1011.9,18.8,NE,8,0,0,1.0999999999999996
34312,2013,11,30,15,3,31,NA,31,-2.8,22,1011,19.4,NE,10.3,0,0,2.3000000000000007
34313,2013,11,30,16,3,45,NA,45,-2.5,23,1010.8,19.1,NE,11,0,0,0.6999999999999993
34314,2013,11,30,17,3,47,NA,47,-1.8,26,1011,17.9,NW,2,0,0,2
34315,2013,11,30,18,3,52,NA,52,4.4,54,1011.6,13.6,NW,4.1,0,0,2.0999999999999996
34316,2013,11,30,19,3,54,NA,54,6.5,74,1012,11,NW,5.7,0,0,1.6000000000000005
34317,2013,11,30,20,3,57,NA,57,6.5,79,1012.7,10,NW,7.3,0,0,1.5999999999999996
34318,2013,11,30,21,3,42,NA,42,6.7,85,1013.3,9.1,NW,9.3,0,0,2.000000000000001
34319,2013,11,30,22,3,36,NA,36,6.1,84,1013.8,8.7,NW,11.1,0,0,1.799999999999999
34320,2013,11,30,23,3,37,NA,37,5.5,83,1014.3,8.3,NW,13,0,0,1.9000000000000004
34321,2013,12,1,0,4,41,NA,41,5,79,1014.4,8.5,NW,15.3,0,0,2.3000000000000007
34322,2013,12,1,1,4,29,NA,29,4.7,77,1014.1,8.5,NW,17.3,0,0,2.0
34323,2013,12,1,2,4,34,NA,34,4.2,68,1013.8,9.9,NW,19,0,0,1.6999999999999993
34324,2013,12,1,3,4,30,NA,30,5,72,1013.8,9.9,NW,21.1,0,0,2.1000000000000014
34325,2013,12,1,4,4,31,NA,31,4.6,73,1013.8,9.2,NW,23.1,0,0,2.0
34326,2013,12,1,5,4,31,NA,31,4,70,1013.6,9.2,NW,25.7,0,0,2.599999999999998
34327,2013,12,1,6,4,27,NA,27,2.9,62,1013.9,9.9,NW,27.7,0,0,2.0
34328,2013,12,1,7,4,29,NA,29,3,64,1014.5,9.5,NW,29.9,0,0,2.1999999999999993
34329,2013,12,1,8,4,36,NA,36,2.3,53,1015.1,11.6,NW,31.3,0,0,1.4000000000000021
34330,2013,12,1,9,4,32,NA,32,2.4,43,1015.7,14.9,NE,1.7,0,0,1.7
34331,2013,12,1,10,4,26,NA,26,2.5,38,1015.8,16.9,NE,3.5,0,0,1.8
34332,2013,12,1,11,4,31,NA,31,0.2,29,1015.3,18.6,NE,7.3,0,0,3.8
34333,2013,12,1,12,4,32,NA,32,-0.4,26,1014.7,19.6,NE,9.1,0,0,1.7999999999999998
34334,2013,12,1,13,4,32,NA,32,0.8,27,1013.5,20.5,SW,2.6,0,0,2.6
34335,2013,12,1,14,4,28,NA,28,0.6,26,1012.7,20.9,NW,2.1,0,0,2.1
34336,2013,12,1,15,4,26,NA,26,0,24,1012.3,21.3,NE,2.5,0,0,2.5
34337,2013,12,1,16,4,26,NA,26,1.3,27,1012.3,21,NE,4.3,0,0,1.7999999999999998
34338,2013,12,1,17,4,35,NA,35,1.9,31,1012.6,19.5,NW,2.4,0,0,2.4
34339,2013,12,1,18,4,55,NA,55,6.3,55,1013,15.3,NW,3.6,0,0,1.2000000000000002
34340,2013,12,1,19,4,45,NA,45,7.4,71,1013.4,12.6,NW,5.2,0,0,1.6
34341,2013,12,1,20,4,54,NA,54,7.7,80,1014,11.1,NW,7.6,0,0,2.3999999999999995
34342,2013,12,1,21,4,43,NA,43,6.9,78,1014.3,10.6,NW,9.7,0,0,2.0999999999999996
34343,2013,12,1,22,4,51,NA,51,7.1,83,1014.7,9.9,NW,11.8,0,0,2.1000000000000014
34344,2013,12,1,23,4,38,NA,38,6.8,84,1014.9,9.4,NW,14.1,0,0,2.299999999999999
34345,2013,12,2,0,4,31,NA,31,6.3,83,1014.6,9.1,NW,15.9,0,0,1.8000000000000007
34346,2013,12,2,1,4,37,NA,37,4.1,65,1014.1,10.4,NW,17.9,0,0,1.9999999999999982
34347,2013,12,2,2,4,33,NA,33,4.7,77,1013.6,8.5,NW,19.9,0,0,2.0
34348,2013,12,2,3,4,30,NA,30,5.1,85,1013.1,7.5,NW,22.6,0,0,2.700000000000003
34349,2013,12,2,4,4,35,NA,35,5.3,88,1012.9,7.2,NW,25.1,0,0,2.5
34350,2013,12,2,5,4,33,NA,33,3.3,67,1012.8,9.2,NW,27.2,0,0,2.099999999999998
34351,2013,12,2,6,4,37,NA,37,4.6,85,1013.3,7,NW,29.5,0,0,2.3000000000000007
34352,2013,12,2,7,4,37,NA,37,4.2,85,1014,6.6,NW,30.9,0,0,1.3999999999999986
34353,2013,12,2,8,4,38,NA,38,5.4,81,1014.4,8.5,NW,33.4,0,0,2.5
34354,2013,12,2,9,4,32,NA,32,4.2,50,1014.5,14.5,NW,36.9,0,0,3.5
34355,2013,12,2,10,4,40,NA,40,3.1,40,1014.5,16.8,NE,2.6,0,0,2.6
34356,2013,12,2,11,4,44,NA,44,3.9,37,1014.1,19,NW,3,0,0,3
34357,2013,12,2,12,4,39,NA,39,3.2,32,1012.9,20.5,NW,7.1,0,0,4.1
34358,2013,12,2,13,4,45,NA,45,1,25,1011.7,22,NW,9.3,0,0,2.200000000000001
34359,2013,12,2,14,4,37,NA,37,0.5,24,1010.2,22,NE,2.3,0,0,2.3
34360,2013,12,2,15,4,37,NA,37,0.2,23,1009.7,22.4,NE,3.8,0,0,1.5
34361,2013,12,2,16,4,40,NA,40,-0.2,22,1009.4,22.5,SE,1.5,0,0,1.5
34362,2013,12,2,17,4,43,NA,43,0,24,1009.7,21.5,NE,1,0,0,1
34363,2013,12,2,18,4,54,NA,54,6.5,56,1010.1,15.3,NW,1.6,0,0,1.6
34364,2013,12,2,19,4,61,NA,61,8.8,79,1010.7,12.4,NW,4.1,0,0,2.4999999999999996
34365,2013,12,2,20,4,93,NA,93,8.5,85,1011.3,11,NW,7.3,0,0,3.2
34366,2013,12,2,21,4,110,NA,110,8.3,88,1011.7,10.2,NW,9.9,0,0,2.6000000000000005
34367,2013,12,2,22,4,121,NA,121,8.2,91,1012,9.6,NW,12.9,0,0,3.0
34368,2013,12,2,23,4,133,NA,133,7.8,92,1012.2,9.1,NW,15.6,0,0,2.6999999999999993
34369,2013,12,3,0,4,113,NA,113,7.5,94,1012.2,8.5,NW,18.2,0,0,2.5999999999999996
34370,2013,12,3,1,4,119,NA,119,7.2,94,1011.9,8.2,NW,20.4,0,0,2.1999999999999993
34371,2013,12,3,2,4,118,NA,118,7.3,95,1011.7,8.1,NW,22.7,0,0,2.3000000000000007
34372,2013,12,3,3,4,108,NA,108,7,95,1011.4,7.8,NW,25.9,0,0,3.1999999999999993
34373,2013,12,3,4,4,110,NA,110,7.1,96,1010.8,7.7,NW,28.3,0,0,2.400000000000002
34374,2013,12,3,5,4,101,NA,101,6.9,97,1011,7.4,NE,2.4,0,0,2.4
34375,2013,12,3,6,4,95,NA,95,7.1,97,1011.8,7.6,NW,2.3,0,0,2.3
34376,2013,12,3,7,4,102,NA,102,7.3,99,1012.3,7.5,NW,4.9,0,0,2.6000000000000005
34377,2013,12,3,8,4,121,NA,121,8.3,97,1012.9,8.8,NW,7,0,0,2.0999999999999996
34378,2013,12,3,9,4,112,NA,112,9.9,82,1013.5,12.9,NW,8.6,0,0,1.5999999999999996
34379,2013,12,3,10,4,95,NA,95,10.5,59,1013.6,18.7,SE,0.9,0,0,0.9
34380,2013,12,3,11,4,97,NA,97,9.2,48,1012.8,20.6,SE,2.5,0,0,1.6
34381,2013,12,3,12,4,101,NA,101,3.4,30,1011.8,21.8,NE,1.9,0,0,1.9
34382,2013,12,3,13,4,119,NA,119,1.2,24,1010.4,22.9,NE,3.7,0,0,1.8000000000000003
34383,2013,12,3,14,4,109,NA,109,0.3,22,1009.8,23.2,SE,1.8,0,0,1.8
34384,2013,12,3,15,4,99,NA,99,0.5,22,1009.1,23.5,NE,1.4,0,0,1.4
34385,2013,12,3,16,4,115,NA,115,2.1,25,1008.8,23.3,NE,2.6,0,0,1.2000000000000002
34386,2013,12,3,17,4,114,NA,114,3.6,31,1009,21.5,NE,4.1,0,0,1.4999999999999996
34387,2013,12,3,18,4,95,NA,95,8.3,59,1009.4,16.4,NW,1.5,0,0,1.5
34388,2013,12,3,19,4,78,NA,78,10,79,1009.9,13.6,NW,3.7,0,0,2.2
34389,2013,12,3,20,4,108,NA,108,9.5,85,1010.7,12,NE,2.3,0,0,2.3
34390,2013,12,3,21,4,139,NA,139,9.3,89,1011.1,11.1,NW,2.9,0,0,2.9
